ImageID,OriginalURL,OriginalLandingURL,XMin,YMin,XMax,YMax,Labels
119c791287dcb5b5,https://farm6.staticflickr.com/8450/8068240833_43acc6ac87_o.jpg,https://www.flickr.com/photos/manaties/8068240833,0.2825,0.003735,0.999375,0.567694,/m/021c5h
02ee4cb7545f889b,https://c4.staticflickr.com/1/163/389024057_3e45d09b15_o.jpg,https://www.flickr.com/photos/jackversloot/389024057,0.372811,0.225968,0.612177,0.796504,/m/021c5h
852e2e844c82c783,https://farm4.staticflickr.com/5658/20591911359_4e1d844000_o.jpg,https://www.flickr.com/photos/dkeats/20591911359,0.755,0.360143,0.975625,0.915996,/m/021c5h
852e2e844c82c783,https://farm4.staticflickr.com/5658/20591911359_4e1d844000_o.jpg,https://www.flickr.com/photos/dkeats/20591911359,0.129375,0.101877,0.255,0.316354,/m/021c5h
852e2e844c82c783,https://farm4.staticflickr.com/5658/20591911359_4e1d844000_o.jpg,https://www.flickr.com/photos/dkeats/20591911359,0.131875,0.0,0.746875,0.99017,/m/021c5h
852e2e844c82c783,https://farm4.staticflickr.com/5658/20591911359_4e1d844000_o.jpg,https://www.flickr.com/photos/dkeats/20591911359,0.383125,0.513852,0.809375,0.967828,/m/021c5h
242b6e5788d52ae5,https://farm6.staticflickr.com/3893/14513655197_36d0a13843_o.jpg,https://www.flickr.com/photos/squeakymarmot/14513655197,0.0,0.035833,0.736875,0.999167,/m/04_r5c
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.319887,0.348125,0.996248,0.973125,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.295497,0.174375,0.997186,0.98,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.102251,0.54,0.158537,0.64875,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.100375,0.540625,0.159475,0.6525,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.23546,0.82375,0.320826,0.964375,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.325516,0.533125,0.353659,0.601875,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.119137,0.54,0.136961,0.555,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.241088,0.82125,0.307692,0.92,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.0,0.53375,0.02439,0.563125,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.099437,0.545625,0.160413,0.648125,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.145403,0.525,0.166041,0.549375,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.152908,0.5375,0.181051,0.578125,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.237336,0.82,0.311445,0.953125,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.330206,0.531875,0.355535,0.605625,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.620075,0.1825,0.756098,0.3225,/m/021c5h
00d390e557e001f6,https://farm7.staticflickr.com/5170/5311365848_5c9379408e_o.jpg,https://www.flickr.com/photos/harshlight/5311365848,0.268293,0.879375,0.28424,0.8875,/m/021c5h
02123629df3fd54c,https://c5.staticflickr.com/9/8764/18323271162_4ac8043c9c_o.jpg,https://www.flickr.com/photos/20980483@N04/18323271162,0.0,0.135,0.99375,0.7575,/m/04_r5c
02123629df3fd54c,https://c5.staticflickr.com/9/8764/18323271162_4ac8043c9c_o.jpg,https://www.flickr.com/photos/20980483@N04/18323271162,0.0,0.303333,0.999375,0.999167,/m/04_r5c
128fe1c4e0f02ae4,https://farm5.staticflickr.com/4136/4869717186_6f76555d77_o.jpg,https://www.flickr.com/photos/renemensen/4869717186,0.0,0.0,0.72125,0.956929,/m/04_r5c
08027ebbe32b3dda,https://c3.staticflickr.com/3/2496/3705435345_8d3be4f17f_o.jpg,https://www.flickr.com/photos/emrank/3705435345,0.0,0.020833,0.583125,0.830833,/m/04_r5c
08027ebbe32b3dda,https://c3.staticflickr.com/3/2496/3705435345_8d3be4f17f_o.jpg,https://www.flickr.com/photos/emrank/3705435345,0.141875,0.59,0.999375,0.999167,/m/04_r5c
b1f86fcb2b9dd575,https://farm6.staticflickr.com/1379/556809081_b1ec7d0a74_o.jpg,https://www.flickr.com/photos/jrhutch/556809081,0.848125,0.01,0.99125,0.276667,/m/021c5h
b1f86fcb2b9dd575,https://farm6.staticflickr.com/1379/556809081_b1ec7d0a74_o.jpg,https://www.flickr.com/photos/jrhutch/556809081,0.131875,0.1325,0.9025,0.936667,/m/021c5h
b1f86fcb2b9dd575,https://farm6.staticflickr.com/1379/556809081_b1ec7d0a74_o.jpg,https://www.flickr.com/photos/jrhutch/556809081,0.006875,0.0,0.274375,0.4225,/m/021c5h
b1f86fcb2b9dd575,https://farm6.staticflickr.com/1379/556809081_b1ec7d0a74_o.jpg,https://www.flickr.com/photos/jrhutch/556809081,0.195625,0.0,0.5125,0.2075,/m/021c5h
b1f86fcb2b9dd575,https://farm6.staticflickr.com/1379/556809081_b1ec7d0a74_o.jpg,https://www.flickr.com/photos/jrhutch/556809081,0.48625,0.0,0.660625,0.164167,/m/021c5h
b1f86fcb2b9dd575,https://farm6.staticflickr.com/1379/556809081_b1ec7d0a74_o.jpg,https://www.flickr.com/photos/jrhutch/556809081,0.6325,0.0,0.854375,0.779167,/m/021c5h
c740e3cf6d3602f7,https://farm8.staticflickr.com/7311/9494256233_088f4b82f1_o.jpg,https://www.flickr.com/photos/airwaves1/9494256233/,0.1225,0.125833,0.585,0.680833,/m/021c5h
c740e3cf6d3602f7,https://farm8.staticflickr.com/7311/9494256233_088f4b82f1_o.jpg,https://www.flickr.com/photos/airwaves1/9494256233/,0.269375,0.1275,0.97625,0.899167,/m/021c5h
033a6df7b0ffbdbc,https://c5.staticflickr.com/5/4106/4954002395_05d18aa642_o.jpg,https://www.flickr.com/photos/picsoflife/4954002395,0.028736,0.01125,0.977012,0.999375,/m/021c5h
020c9a8c18d772ea,https://c3.staticflickr.com/4/3355/3657004512_6788f04ca2_o.jpg,https://www.flickr.com/photos/centralasian/3657004512,0.359596,0.172297,0.642424,0.712838,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.0,0.106977,0.114887,0.181395,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.391586,0.04186,0.721683,0.195349,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.711974,0.046512,0.927184,0.209302,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.0,0.22093,0.132686,0.681395,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.0,0.111628,0.174757,0.590698,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.116505,0.088372,0.506472,0.611628,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.634304,0.118605,0.770227,0.444186,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.762136,0.07907,0.957929,0.44186,/m/021c5h
c1b614c57ec7901e,https://c7.staticflickr.com/1/209/461141854_80b4991cfe_o.jpg,https://www.flickr.com/photos/exposed4life/461141854,0.949838,0.167442,0.998382,0.386046,/m/021c5h
968d11de2bb28604,https://farm5.staticflickr.com/3667/11054217513_6857798676_o.jpg,https://www.flickr.com/photos/mauroguanandi/11054217513,0.2375,0.207317,0.979375,0.669794,/m/021c5h
968d11de2bb28604,https://farm5.staticflickr.com/3667/11054217513_6857798676_o.jpg,https://www.flickr.com/photos/mauroguanandi/11054217513,0.0,0.0,0.976875,0.293621,/m/021c5h
968d11de2bb28604,https://farm5.staticflickr.com/3667/11054217513_6857798676_o.jpg,https://www.flickr.com/photos/mauroguanandi/11054217513,0.0,0.124765,0.991875,0.41182,/m/021c5h
968d11de2bb28604,https://farm5.staticflickr.com/3667/11054217513_6857798676_o.jpg,https://www.flickr.com/photos/mauroguanandi/11054217513,0.0,0.324578,0.999375,0.999062,/m/021c5h
968d11de2bb28604,https://farm5.staticflickr.com/3667/11054217513_6857798676_o.jpg,https://www.flickr.com/photos/mauroguanandi/11054217513,0.109375,0.336773,0.326875,0.74015,/m/021c5h
028c844adc606569,https://c2.staticflickr.com/4/3751/9792747463_10b1350092_o.jpg,https://www.flickr.com/photos/39908901@N06/9792747463/,0.160625,0.0,0.920625,0.999056,/m/04_r5c
eca046ef3e261447,https://farm8.staticflickr.com/2583/4168905244_653ab86d7c_o.jpg,https://www.flickr.com/photos/jbozanowski/4168905244,0.17125,0.047842,0.675625,1.0,/m/021c5h
c2d3e6f3200a3fd0,https://farm1.staticflickr.com/185/446777830_bb7df7e2e0_o.jpg,https://www.flickr.com/photos/nayrb7/446777830,0.244375,0.176667,0.77125,0.953333,/m/021c5h
c2d3e6f3200a3fd0,https://farm1.staticflickr.com/185/446777830_bb7df7e2e0_o.jpg,https://www.flickr.com/photos/nayrb7/446777830,0.183125,0.3775,0.255,0.560833,/m/021c5h
c2d3e6f3200a3fd0,https://farm1.staticflickr.com/185/446777830_bb7df7e2e0_o.jpg,https://www.flickr.com/photos/nayrb7/446777830,0.109375,0.0,0.999375,0.721667,/m/021c5h
c2d3e6f3200a3fd0,https://farm1.staticflickr.com/185/446777830_bb7df7e2e0_o.jpg,https://www.flickr.com/photos/nayrb7/446777830,0.3,0.425833,0.4625,0.71,/m/021c5h
0066363ad9c05522,https://farm3.staticflickr.com/2918/14655425591_123c02d2c4_o.jpg,https://www.flickr.com/photos/mikebaird/14655425591,0.175,0.522514,0.6425,0.648218,/m/04_r5c
01c98016986a5b57,https://farm8.staticflickr.com/3834/13144067953_a134bd6cc5_o.jpg,https://www.flickr.com/photos/119983612@N04/13144067953,0.11625,0.051643,0.709375,0.994366,/m/04_r5c
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.430625,0.489598,0.500625,0.912621,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.62875,0.131761,0.94125,0.804438,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.043125,0.496533,0.07625,0.807212,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.07125,0.493759,0.145625,0.834951,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.22,0.482663,0.37875,0.653259,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.32125,0.560333,0.360625,0.861304,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.398125,0.509015,0.435,0.710125,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.46875,0.454924,0.499375,0.596394,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.494375,0.446602,0.5175,0.67129,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.51875,0.434119,0.6425,0.736477,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.7225,0.400832,0.801875,0.943135,/m/021c5h
1f1442171aab3b5c,https://c5.staticflickr.com/6/5202/5213885618_3a35b8aafd_o.jpg,https://www.flickr.com/photos/natureindyablogspotcom/5213885618,0.0,0.0319,0.999375,0.746186,/m/021c5h
2c7e4129e5426eba,https://c3.staticflickr.com/1/33/55542360_6bf09800c9_o.jpg,https://www.flickr.com/photos/sarahbaker/55542360,0.0,0.000625,0.999167,0.999375,/m/021c5h
4112b729ee15ee69,https://c2.staticflickr.com/5/4034/4397368905_895dbe7a76_o.jpg,https://www.flickr.com/photos/yuvalh/4397368905,0.090625,0.848333,0.2825,1.0,/m/021c5h
4112b729ee15ee69,https://c2.staticflickr.com/5/4034/4397368905_895dbe7a76_o.jpg,https://www.flickr.com/photos/yuvalh/4397368905,0.423125,0.3775,0.88,0.855833,/m/021c5h
4112b729ee15ee69,https://c2.staticflickr.com/5/4034/4397368905_895dbe7a76_o.jpg,https://www.flickr.com/photos/yuvalh/4397368905,0.84375,0.608333,0.999375,0.999167,/m/021c5h
4112b729ee15ee69,https://c2.staticflickr.com/5/4034/4397368905_895dbe7a76_o.jpg,https://www.flickr.com/photos/yuvalh/4397368905,0.138125,0.0425,0.999375,0.734167,/m/021c5h
02b7c5b5c2ee853c,https://c5.staticflickr.com/3/2520/4043328105_0496b42e64_o.jpg,https://www.flickr.com/photos/jul/4043328105,0.30625,0.060976,0.683125,0.851782,/m/04_r5c
028ee6c7f393ff93,https://farm4.staticflickr.com/4115/4925443865_423a58b11b_o.jpg,https://www.flickr.com/photos/rbulmahn/4925443865/,0.12375,0.104128,0.92875,0.910882,/m/021c5h
028ee6c7f393ff93,https://farm4.staticflickr.com/4115/4925443865_423a58b11b_o.jpg,https://www.flickr.com/photos/rbulmahn/4925443865/,0.12625,0.095685,0.93375,0.91182,/m/021c5h
0062f2f5243acf12,https://farm3.staticflickr.com/5129/5264889899_771f0d2678_o.jpg,https://www.flickr.com/photos/rahul3/5264889899,0.227928,0.211256,0.432432,0.404568,/m/021c5h
4bf92487cd5321a2,https://farm3.staticflickr.com/4085/4990549723_943ee9c697_o.jpg,https://www.flickr.com/photos/renemensen/4990549723,0.103125,0.068012,0.88625,0.94843,/m/021c5h
4bf92487cd5321a2,https://farm3.staticflickr.com/4085/4990549723_943ee9c697_o.jpg,https://www.flickr.com/photos/renemensen/4990549723,0.0,0.0,0.999375,0.753363,/m/021c5h
1058dbb916e6af48,https://c1.staticflickr.com/4/3185/2892809934_762fa939b3_o.jpg,https://www.flickr.com/photos/nostri-imago/2892809934,0.154687,0.154167,0.894531,0.875,/m/04_r5c
0001544a14436a9d,https://c6.staticflickr.com/8/7723/16784832363_367a982f86_o.jpg,https://www.flickr.com/photos/postmemes/16784832363,0.17963,0.397558,0.725926,0.782904,/m/04_r5c
0001544a14436a9d,https://c6.staticflickr.com/8/7723/16784832363_367a982f86_o.jpg,https://www.flickr.com/photos/postmemes/16784832363,0.174074,0.394844,0.72963,0.784261,/m/04_r5c
3b57c8e35f6b4842,https://farm3.staticflickr.com/8311/8060054927_0a9561e4db_o.jpg,https://www.flickr.com/photos/paleo_bear/8060054927,0.258412,0.091797,0.897712,0.958008,/m/021c5h
0c13f876701463f7,https://farm8.staticflickr.com/6224/7030224201_20da972254_o.jpg,https://www.flickr.com/photos/yotut/7030224201/,0.0,0.09875,0.97,0.931875,/m/04_r5c
5668c361ea2beb78,https://c1.staticflickr.com/4/3874/14708184842_8fb66e610c_o.jpg,https://www.flickr.com/photos/squeakymarmot/14708184842,0.0,0.435833,0.27625,0.794167,/m/04_r5c
5668c361ea2beb78,https://c1.staticflickr.com/4/3874/14708184842_8fb66e610c_o.jpg,https://www.flickr.com/photos/squeakymarmot/14708184842,0.01625,0.458333,0.690625,0.888333,/m/04_r5c
5668c361ea2beb78,https://c1.staticflickr.com/4/3874/14708184842_8fb66e610c_o.jpg,https://www.flickr.com/photos/squeakymarmot/14708184842,0.185625,0.185,0.805625,0.909167,/m/04_r5c
5668c361ea2beb78,https://c1.staticflickr.com/4/3874/14708184842_8fb66e610c_o.jpg,https://www.flickr.com/photos/squeakymarmot/14708184842,0.000625,0.0,0.999375,0.999167,/m/04_r5c
01b3b575f0e3a98a,https://c3.staticflickr.com/6/5121/5237681783_45021953bc_o.jpg,https://www.flickr.com/photos/noshit-mag/5237681783,0.0,0.12,0.837423,0.998462,/m/04_r5c
01b3b575f0e3a98a,https://c3.staticflickr.com/6/5121/5237681783_45021953bc_o.jpg,https://www.flickr.com/photos/noshit-mag/5237681783,0.0,0.121538,0.836401,0.998462,/m/04_r5c
056510d1759b034c,https://c5.staticflickr.com/8/7067/6884959161_acda5064ba_o.jpg,https://www.flickr.com/photos/whiteafrican/6884959161,0.454375,0.414226,0.5125,0.633473,/m/021c5h
056510d1759b034c,https://c5.staticflickr.com/8/7067/6884959161_acda5064ba_o.jpg,https://www.flickr.com/photos/whiteafrican/6884959161,0.0,0.113808,0.244375,0.525523,/m/021c5h
056510d1759b034c,https://c5.staticflickr.com/8/7067/6884959161_acda5064ba_o.jpg,https://www.flickr.com/photos/whiteafrican/6884959161,0.22,0.257741,0.38375,0.445188,/m/021c5h
056510d1759b034c,https://c5.staticflickr.com/8/7067/6884959161_acda5064ba_o.jpg,https://www.flickr.com/photos/whiteafrican/6884959161,0.365,0.25272,0.553125,0.461088,/m/021c5h
056510d1759b034c,https://c5.staticflickr.com/8/7067/6884959161_acda5064ba_o.jpg,https://www.flickr.com/photos/whiteafrican/6884959161,0.67,0.086192,0.909375,0.301255,/m/021c5h
00047bab5f8f23b7,https://farm8.staticflickr.com/1194/691071543_39182ca5c3_o.jpg,https://www.flickr.com/photos/carla777/691071543,0.0,0.32963,0.71125,0.846296,/m/04_r5c
00047bab5f8f23b7,https://farm8.staticflickr.com/1194/691071543_39182ca5c3_o.jpg,https://www.flickr.com/photos/carla777/691071543,0.0,0.0,0.999375,0.999074,/m/04_r5c
00047bab5f8f23b7,https://farm8.staticflickr.com/1194/691071543_39182ca5c3_o.jpg,https://www.flickr.com/photos/carla777/691071543,0.0,0.323148,0.70625,0.862963,/m/04_r5c
ab6e92814449093e,https://c7.staticflickr.com/4/3159/2771043711_4d471b3ea8_o.jpg,https://www.flickr.com/photos/kayadams/2771043711,0.0,0.271111,0.375,0.36,/m/021c5h
ab6e92814449093e,https://c7.staticflickr.com/4/3159/2771043711_4d471b3ea8_o.jpg,https://www.flickr.com/photos/kayadams/2771043711,0.0,0.488889,0.996667,0.997778,/m/021c5h
ab6e92814449093e,https://c7.staticflickr.com/4/3159/2771043711_4d471b3ea8_o.jpg,https://www.flickr.com/photos/kayadams/2771043711,0.0,0.34,0.998333,0.535556,/m/021c5h
ab6e92814449093e,https://c7.staticflickr.com/4/3159/2771043711_4d471b3ea8_o.jpg,https://www.flickr.com/photos/kayadams/2771043711,0.371667,0.277778,0.466667,0.32,/m/021c5h
ab6e92814449093e,https://c7.staticflickr.com/4/3159/2771043711_4d471b3ea8_o.jpg,https://www.flickr.com/photos/kayadams/2771043711,0.696667,0.295556,0.931667,0.371111,/m/021c5h
ab6e92814449093e,https://c7.staticflickr.com/4/3159/2771043711_4d471b3ea8_o.jpg,https://www.flickr.com/photos/kayadams/2771043711,0.221667,0.244444,0.82,0.86,/m/021c5h
813198d00c77758c,https://c5.staticflickr.com/4/3605/3470749967_ced84f20e9_o.jpg,https://www.flickr.com/photos/ciamabue/3470749967/,0.0,0.0,0.999375,0.99435,/m/021c5h
813198d00c77758c,https://c5.staticflickr.com/4/3605/3470749967_ced84f20e9_o.jpg,https://www.flickr.com/photos/ciamabue/3470749967/,0.0,0.0,0.81625,0.998117,/m/021c5h
7e0e818f0ae3900f,https://c8.staticflickr.com/5/4142/4742986285_3e6e0dca5e_o.jpg,https://www.flickr.com/photos/joanneconlon/4742986285,0.865,0.262514,0.9725,0.984427,/m/021c5h
